original_archive_path,fixed_archive_path
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30C_split_cassette_ceramic_NOT_FOR_FABRICATION.stl,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30C_split_cassette_ceramic_NOT_FOR_FABRICATION.stl
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_KEEP_NFF.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_KEEP_NFF.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_BRACKET_NFF.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_BRACKET_NFF.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_BRACKET_NFF.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_BRACKET_NFF.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_NFF.stl,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_NFF.stl
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_CAD_KERNEL_REPORT.txt,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_CAD_KERNEL_REPORT.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50A_CERAMIC_NFF.stl,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50A_CERAMIC_NFF.stl
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30B_monolithic_core_NOT_FOR_FABRICATION.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30B_monolithic_core_NOT_FOR_FABRICATION.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50_final_corrected_package.py,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50_final_corrected_package.py
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_cost_down_flat_package.py,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_cost_down_flat_package.py
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30C_split_cassette_NOT_FOR_FABRICATION.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30C_split_cassette_NOT_FOR_FABRICATION.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_CADDY_NFF.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_CADDY_NFF.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30A_triplate_cage_ceramic_NOT_FOR_FABRICATION.stl,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30A_triplate_cage_ceramic_NOT_FOR_FABRICATION.stl
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_cost_down_corrected_package.py,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_cost_down_corrected_package.py
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30A_triplate_cage_NOT_FOR_FABRICATION.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30A_triplate_cage_NOT_FOR_FABRICATION.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_COST_DOWN_NFF.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_COST_DOWN_NFF.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30_package_concepts.py,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30_package_concepts.py
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_GUARD_NFF.stl,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_GUARD_NFF.stl
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30_CAD_KERNEL_REPORT.txt,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30_CAD_KERNEL_REPORT.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50A_FINAL_NFF.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50A_FINAL_NFF.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_NFF.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_NFF.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_SERVICE_KEEPOUTS_NFF.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_SERVICE_KEEPOUTS_NFF.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_GUARD_NFF.stl,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_GUARD_NFF.stl
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_CAD_KERNEL_REPORT.txt,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_CAD_KERNEL_REPORT.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50A_HARNESS_KEEPOUTS_NFF.step,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50A_HARNESS_KEEPOUTS_NFF.step
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_render_stl.py,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_render_stl.py
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_COST_DOWN_NFF.stl,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_COST_DOWN_NFF.stl
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/cad/30B_monolithic_core_ceramic_NOT_FOR_FABRICATION.stl,P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30B_monolithic_core_ceramic_NOT_FOR_FABRICATION.stl
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_DIMENSION_AND_RELEASE_LEDGER.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_DIMENSION_AND_RELEASE_LEDGER.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/10_LCC_WIREBOND_AND_EXTERNAL_JOIN.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/10_LCC_WIREBOND_AND_EXTERNAL_JOIN.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/OPEN_GATES.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/OPEN_GATES.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/30_REUSABLE_3D_PACKAGE_250C_UHV.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/30_REUSABLE_3D_PACKAGE_250C_UHV.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/40D_COST_DOWN_REQUIREMENTS_TRACE.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/40D_COST_DOWN_REQUIREMENTS_TRACE.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/40_INDEPENDENT_RED_TEAM.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/40_INDEPENDENT_RED_TEAM.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/20_PIN_AND_CABLE_MAP.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/20_PIN_AND_CABLE_MAP.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/FINAL_RECOMMENDATION_250C_UHV.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/FINAL_RECOMMENDATION_250C_UHV.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_FASTENER_AND_THREAD_SCHEDULE.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_FASTENER_AND_THREAD_SCHEDULE.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/10_BOND_AND_JOIN_QUALIFICATION.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/10_BOND_AND_JOIN_QUALIFICATION.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/40_REQUIREMENTS_TRACE.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/40_REQUIREMENTS_TRACE.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/30D_COST_DOWN_FLAT_PACKAGE_250C_UHV.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/30D_COST_DOWN_FLAT_PACKAGE_250C_UHV.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/00_INVENTORY_AND_GAP_MAP.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/00_INVENTORY_AND_GAP_MAP.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/30_DIMENSION_AND_COLLISION_LEDGER.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/30_DIMENSION_AND_COLLISION_LEDGER.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/20_THREE_BOARD_READOUT_ARCHITECTURE.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/20_THREE_BOARD_READOUT_ARCHITECTURE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/FINAL_FILE_INDEX.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/FINAL_FILE_INDEX.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_QUALIFICATION_AND_BUILD_PLAN.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_QUALIFICATION_AND_BUILD_PLAN.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/30D_FASTENER_AND_THREAD_SCHEDULE.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/30D_FASTENER_AND_THREAD_SCHEDULE.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/30D_COST_DOWN_RFQ_BASIS_1_3_10.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/30D_COST_DOWN_RFQ_BASIS_1_3_10.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/05_EVIDENCE_AND_CLAIM_MATRIX.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/05_EVIDENCE_AND_CLAIM_MATRIX.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_COST_BASIS_1_3_10.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_COST_BASIS_1_3_10.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_AMBIENT_DOMAIN_MAP.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_AMBIENT_DOMAIN_MAP.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/30_FASTENER_AND_THREAD_SCHEDULE.csv,P/01/05_HSX_ChatGPT_Windows_App/outputs/30_FASTENER_AND_THREAD_SCHEDULE.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/outputs/FINAL_PATCH_AND_PROVENANCE.md,P/01/05_HSX_ChatGPT_Windows_App/outputs/FINAL_PATCH_AND_PROVENANCE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/MISSION.md,P/01/05_HSX_ChatGPT_Windows_App/MISSION.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/3d_design/,P/01/05_HSX_ChatGPT_Windows_App/3d_design/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/tools/,P/01/05_HSX_ChatGPT_Windows_App/tools/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/tools/cad/,P/01/05_HSX_ChatGPT_Windows_App/tools/cad/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/tools/cad/build123d_concept.py,P/01/05_HSX_ChatGPT_Windows_App/tools/cad/build123d_concept.py
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/tools/cad/concept_cube_slots.scad,P/01/05_HSX_ChatGPT_Windows_App/tools/cad/concept_cube_slots.scad
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/tools/cad/README.md,P/01/05_HSX_ChatGPT_Windows_App/tools/cad/README.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/,P/01/05_HSX_ChatGPT_Windows_App/state/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/MODEL_EFFORT_LOG.md,P/01/05_HSX_ChatGPT_Windows_App/state/MODEL_EFFORT_LOG.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/PROJECT_STATE.md,P/01/05_HSX_ChatGPT_Windows_App/state/PROJECT_STATE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/CHECKPOINT_INDEX.md,P/01/05_HSX_ChatGPT_Windows_App/state/CHECKPOINT_INDEX.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/DECISION_LOG.md,P/01/05_HSX_ChatGPT_Windows_App/state/DECISION_LOG.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_10_006_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_10_006_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_40COST_022_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_40COST_022_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_05_005_STAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_05_005_STAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_50_017_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_50_017_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30_013_CAD_RESEARCH_CAPTURE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30_013_CAD_RESEARCH_CAPTURE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_40COST_023_STAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_40COST_023_STAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_40_016_STAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_40_016_STAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_20_010_ARCHITECTURE_DECISION.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_20_010_ARCHITECTURE_DECISION.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_05_003_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_05_003_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30_012_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30_012_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30COST_021_STAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30COST_021_STAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_10_007_ARCHITECTURE_DECISION.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_10_007_ARCHITECTURE_DECISION.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_10_008_STAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_10_008_STAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_40_015_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_40_015_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_00_001_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_00_001_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_20_009_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_20_009_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30_014_STAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30_014_STAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_FINAL_019_PACKAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_FINAL_019_PACKAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30COST_020_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_30COST_020_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_50_018_STAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_50_018_STAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_50COST_024_STAGE_START.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_50COST_024_STAGE_START.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_05_004_RESEARCH_CAPTURE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_05_004_RESEARCH_CAPTURE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_20_011_STAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_20_011_STAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_00_000_PACKAGE_BASELINE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_00_000_PACKAGE_BASELINE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_00_002_STAGE_COMPLETE.md,P/01/05_HSX_ChatGPT_Windows_App/state/checkpoints/CP_00_002_STAGE_COMPLETE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/state/WORKLOG.md,P/01/05_HSX_ChatGPT_Windows_App/state/WORKLOG.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/PACKAGE_MANIFEST.md,P/01/05_HSX_ChatGPT_Windows_App/PACKAGE_MANIFEST.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/logs/,P/01/05_HSX_ChatGPT_Windows_App/logs/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/logs/FINAL_VALIDATION.md,P/01/05_HSX_ChatGPT_Windows_App/logs/FINAL_VALIDATION.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/logs/qa/,P/01/05_HSX_ChatGPT_Windows_App/logs/qa/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/logs/qa/50_final_corrected_package.png,P/01/05_HSX_ChatGPT_Windows_App/logs/qa/50_final_corrected_package.png
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/logs/qa/50_final_isolated_readout.png,P/01/05_HSX_ChatGPT_Windows_App/logs/qa/50_final_isolated_readout.png
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/logs/qa/50_final_lcc_and_pin_map.png,P/01/05_HSX_ChatGPT_Windows_App/logs/qa/50_final_lcc_and_pin_map.png
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/AGENTS.md,P/01/05_HSX_ChatGPT_Windows_App/AGENTS.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/CHECKPOINT_PROTOCOL.md,P/01/05_HSX_ChatGPT_Windows_App/CHECKPOINT_PROTOCOL.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/,P/01/05_HSX_ChatGPT_Windows_App/inputs/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/project/,P/01/05_HSX_ChatGPT_Windows_App/inputs/project/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/project/HARDWARE_DATA.md,P/01/05_HSX_ChatGPT_Windows_App/inputs/project/HARDWARE_DATA.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/project/CONTEXT_PRIMER.md,P/01/05_HSX_ChatGPT_Windows_App/inputs/project/CONTEXT_PRIMER.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/project/REFERENCE_DATA.md,P/01/05_HSX_ChatGPT_Windows_App/inputs/project/REFERENCE_DATA.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/project/SOURCE_STANDARDS.md,P/01/05_HSX_ChatGPT_Windows_App/inputs/project/SOURCE_STANDARDS.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/project/QUESTIONS.md,P/01/05_HSX_ChatGPT_Windows_App/inputs/project/QUESTIONS.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/hsx_2026_v2_bom.csv,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/hsx_2026_v2_bom.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/hsx_2026_v2.net,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/hsx_2026_v2.net
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/old_1d_sensor.stp,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/old_1d_sensor.stp
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/new_3d_idea_assembled.stp,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/new_3d_idea_assembled.stp
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/new_3d_idea_disassembled.stp,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/new_3d_idea_disassembled.stp
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/conceptA_starter_render.png,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/conceptA_starter_render.png
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/envelope_reference.png,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/envelope_reference.png
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/PACKAGING_3D_ENVELOPE.md,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/PACKAGING_3D_ENVELOPE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/SPECS.md,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/SPECS.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/hsx_readout_bringup_and_calibration_plan.md,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/hsx_readout_bringup_and_calibration_plan.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/rsi_experiment_and_publication_plan.md,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/rsi_experiment_and_publication_plan.md
PHD_HYBRID_2026-07-27/01_PhD_Research/05_HSX_ChatGPT_Windows_App/inputs/reference/2023_IEEE_SensorsLetters_HSX_GaN_Hall.pdf,P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/2023_IEEE_SensorsLetters_HSX_GaN_Hall.pdf
